"","wave","year","amt_fam1","amt_fam2","amt_for1","amt_for2","amt_nan1","amt_nan2","amt_rel1","amt_rel2","care_fam1","care_fam2","care_for1","care_for2","care_nan1","care_nan2","care_par1","care_par2","care_rel1","care_rel2","care_sel1","care_sel2","ccuniv1","ccuniv2","epppnum","id","paid_fam1","paid_fam2","paid_for1","paid_for2","paid_nan1","paid_nan2","paid_rel1","paid_rel2","tot_fam1","tot_fam2","tot_for1","tot_for2","tot_nan1","tot_nan2","tot_rel1","tot_rel2","yr","used_cc","paid_cc","panel","month"
"3029",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,101,"87312325611101",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,6
"3030",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,101,"87312325611101",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,7
"3031",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,101,"87312325611101",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,12
"3032",6,1993,NA,40,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,103,"69112301811103",NA,1,NA,0,NA,0,NA,0,NA,40,NA,NA,NA,NA,NA,NA,1993,1,1,1992,8
"3033",6,1993,NA,40,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,103,"69112301811103",NA,1,NA,0,NA,0,NA,0,NA,40,NA,NA,NA,NA,NA,NA,1993,1,1,1992,9
"3034",6,1993,NA,40,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,103,"69112301811103",NA,1,NA,0,NA,0,NA,0,NA,40,NA,NA,NA,NA,NA,NA,1993,1,1,1992,10
"3035",6,1993,NA,40,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,103,"69112301811103",NA,1,NA,0,NA,0,NA,0,NA,40,NA,NA,NA,NA,NA,NA,1993,1,1,1992,11
"3036",6,1993,NA,40,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,103,"69112301811103",NA,1,NA,0,NA,0,NA,0,NA,40,NA,NA,NA,NA,NA,NA,1993,1,1,1992,6
"3037",6,1993,NA,40,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,103,"69112301811103",NA,1,NA,0,NA,0,NA,0,NA,40,NA,NA,NA,NA,NA,NA,1993,1,1,1992,7
"3038",6,1993,NA,40,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,103,"69112301811103",NA,1,NA,0,NA,0,NA,0,NA,40,NA,NA,NA,NA,NA,NA,1993,1,1,1992,12
"3039",6,1993,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,0,1,101,"49298613411101",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,1993,1,0,1992,8
"3040",6,1993,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,0,1,101,"49298613411101",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,1993,1,0,1992,9
"3041",6,1993,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,0,1,101,"49298613411101",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,1993,1,0,1992,10
"3042",6,1993,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,0,1,101,"49298613411101",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,1993,1,0,1992,11
"3043",6,1993,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,0,1,101,"49298613411101",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,1993,1,0,1992,6
"3044",6,1993,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,0,1,101,"49298613411101",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,1993,1,0,1992,7
"3045",6,1993,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,0,1,101,"49298613411101",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,1993,1,0,1992,12
"3046",6,1993,55,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,101,"49298675611101",1,NA,0,NA,0,NA,0,NA,55,NA,NA,NA,NA,NA,NA,NA,1993,1,1,1992,8
"3047",6,1993,55,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,101,"49298675611101",1,NA,0,NA,0,NA,0,NA,55,NA,NA,NA,NA,NA,NA,NA,1993,1,1,1992,9
"3048",6,1993,55,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,101,"49298675611101",1,NA,0,NA,0,NA,0,NA,55,NA,NA,NA,NA,NA,NA,NA,1993,1,1,1992,10
"3049",6,1993,55,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,101,"49298675611101",1,NA,0,NA,0,NA,0,NA,55,NA,NA,NA,NA,NA,NA,NA,1993,1,1,1992,11
"3050",6,1993,55,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,101,"49298675611101",1,NA,0,NA,0,NA,0,NA,55,NA,NA,NA,NA,NA,NA,NA,1993,1,1,1992,6
"3051",6,1993,55,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,101,"49298675611101",1,NA,0,NA,0,NA,0,NA,55,NA,NA,NA,NA,NA,NA,NA,1993,1,1,1992,7
"3052",6,1993,55,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,101,"49298675611101",1,NA,0,NA,0,NA,0,NA,55,NA,NA,NA,NA,NA,NA,NA,1993,1,1,1992,12
"3053",6,1993,NA,NA,0,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,0,101,"77412379811101",0,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,1993,1,0,1992,8
"3054",6,1993,NA,NA,0,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,0,101,"77412379811101",0,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,1993,1,0,1992,9
"3055",6,1993,NA,NA,0,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,0,101,"77412379811101",0,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,1993,1,0,1992,10
"3056",6,1993,NA,NA,0,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,0,101,"77412379811101",0,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,1993,1,0,1992,11
"3057",6,1993,NA,NA,0,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,0,101,"77412379811101",0,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,1993,1,0,1992,6
"3058",6,1993,NA,NA,0,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,0,101,"77412379811101",0,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,1993,1,0,1992,7
"3059",6,1993,NA,NA,0,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,0,101,"77412379811101",0,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,1993,1,0,1992,12
"3060",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,0,1,103,"69135808511103",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,8
"3061",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,0,1,103,"69135808511103",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,9
"3062",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,0,1,103,"69135808511103",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,10
"3063",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,0,1,103,"69135808511103",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,11
"3064",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,0,1,103,"69135808511103",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,6
"3065",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,0,1,103,"69135808511103",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,7
"3066",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,0,1,103,"69135808511103",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,12
"3067",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,102,"40412325811102",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,8
"3068",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,102,"40412325811102",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,9
"3069",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,102,"40412325811102",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,10
"3070",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,102,"40412325811102",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,11
"3071",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,102,"40412325811102",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,6
"3072",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,102,"40412325811102",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,7
"3073",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,102,"40412325811102",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,12
"3074",6,1993,NA,NA,68,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,0,102,"88436907811102",0,NA,1,NA,0,NA,0,NA,NA,NA,68,NA,NA,NA,NA,NA,1993,1,1,1992,8
"3075",6,1993,NA,NA,68,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,0,102,"88436907811102",0,NA,1,NA,0,NA,0,NA,NA,NA,68,NA,NA,NA,NA,NA,1993,1,1,1992,9
"3076",6,1993,NA,NA,68,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,0,102,"88436907811102",0,NA,1,NA,0,NA,0,NA,NA,NA,68,NA,NA,NA,NA,NA,1993,1,1,1992,10
"3077",6,1993,NA,NA,68,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,0,102,"88436907811102",0,NA,1,NA,0,NA,0,NA,NA,NA,68,NA,NA,NA,NA,NA,1993,1,1,1992,11
"3078",6,1993,NA,NA,68,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,0,102,"88436907811102",0,NA,1,NA,0,NA,0,NA,NA,NA,68,NA,NA,NA,NA,NA,1993,1,1,1992,6
"3079",6,1993,NA,NA,68,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,0,102,"88436907811102",0,NA,1,NA,0,NA,0,NA,NA,NA,68,NA,NA,NA,NA,NA,1993,1,1,1992,7
"3080",6,1993,NA,NA,68,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,0,102,"88436907811102",0,NA,1,NA,0,NA,0,NA,NA,NA,68,NA,NA,NA,NA,NA,1993,1,1,1992,12
"3081",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,101,"58112332211101",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,8
"3082",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,101,"58112332211101",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,9
"3083",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,101,"58112332211101",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,10
"3084",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,101,"58112332211101",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,11
"3085",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,101,"58112332211101",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,6
"3086",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,101,"58112332211101",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,7
"3087",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,101,"58112332211101",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,12
"3088",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,1,0,102,"40465108511102",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,8
"3089",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,1,0,102,"40465108511102",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,9
"3090",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,1,0,102,"40465108511102",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,10
"3091",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,1,0,102,"40465108511102",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,11
"3092",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,1,0,102,"40465108511102",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,6
"3093",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,1,0,102,"40465108511102",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,7
"3094",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,1,0,102,"40465108511102",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,12
"3095",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,102,"88707473211102",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,8
"3096",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,102,"88707473211102",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,9
"3097",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,102,"88707473211102",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,10
"3098",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,102,"88707473211102",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,11
"3099",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,102,"88707473211102",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,6
"3100",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,102,"88707473211102",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,7
"3101",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,102,"88707473211102",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,12
"3102",6,1993,NA,NA,NA,99,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,0,1,103,"40612323311103",NA,0,NA,1,NA,0,NA,0,NA,NA,NA,99,NA,NA,NA,NA,1993,1,1,1992,8
"3103",6,1993,NA,NA,NA,99,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,0,1,103,"40612323311103",NA,0,NA,1,NA,0,NA,0,NA,NA,NA,99,NA,NA,NA,NA,1993,1,1,1992,9
"3104",6,1993,NA,NA,NA,99,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,0,1,103,"40612323311103",NA,0,NA,1,NA,0,NA,0,NA,NA,NA,99,NA,NA,NA,NA,1993,1,1,1992,10
"3105",6,1993,NA,NA,NA,99,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,0,1,103,"40612323311103",NA,0,NA,1,NA,0,NA,0,NA,NA,NA,99,NA,NA,NA,NA,1993,1,1,1992,11
"3106",6,1993,NA,NA,NA,99,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,0,1,103,"40612323311103",NA,0,NA,1,NA,0,NA,0,NA,NA,NA,99,NA,NA,NA,NA,1993,1,1,1992,6
"3107",6,1993,NA,NA,NA,99,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,0,1,103,"40612323311103",NA,0,NA,1,NA,0,NA,0,NA,NA,NA,99,NA,NA,NA,NA,1993,1,1,1992,7
"3108",6,1993,NA,NA,NA,99,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,0,1,103,"40612323311103",NA,0,NA,1,NA,0,NA,0,NA,NA,NA,99,NA,NA,NA,NA,1993,1,1,1992,12
"3109",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,0,1,102,"77812338911102",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,8
"3110",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,0,1,102,"77812338911102",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,9
"3111",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,0,1,102,"77812338911102",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,10
"3112",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,0,1,102,"77812338911102",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,11
"3113",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,0,1,102,"77812338911102",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,6
"3114",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,0,1,102,"77812338911102",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,7
"3115",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,0,1,102,"77812338911102",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,12
"3116",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,0,1,101,"40612323411101",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,1,0,1992,8
"3117",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,0,1,101,"40612323411101",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,1,0,1992,9
"3118",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,0,1,101,"40612323411101",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,1,0,1992,10
"3119",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,0,1,101,"40612323411101",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,1,0,1992,11
"3120",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,0,1,101,"40612323411101",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,1,0,1992,6
"3121",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,0,1,101,"40612323411101",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,1,0,1992,7
"3122",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,0,1,101,"40612323411101",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,1,0,1992,12
"3123",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,301,"51345140831301",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,8
"3124",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,301,"51345140831301",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,9
"3125",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,301,"51345140831301",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,10
"3126",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,301,"51345140831301",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,11
"3127",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,301,"51345140831301",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,6
"3128",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,301,"51345140831301",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,7
"3129",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,301,"51345140831301",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,12
"3130",6,1993,NA,8,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,103,"78233256211103",NA,1,NA,0,NA,0,NA,0,NA,8,NA,NA,NA,NA,NA,NA,1993,1,1,1992,8
"3131",6,1993,NA,8,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,103,"78233256211103",NA,1,NA,0,NA,0,NA,0,NA,8,NA,NA,NA,NA,NA,NA,1993,1,1,1992,9
"3132",6,1993,NA,8,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,103,"78233256211103",NA,1,NA,0,NA,0,NA,0,NA,8,NA,NA,NA,NA,NA,NA,1993,1,1,1992,10
"3133",6,1993,NA,8,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,103,"78233256211103",NA,1,NA,0,NA,0,NA,0,NA,8,NA,NA,NA,NA,NA,NA,1993,1,1,1992,11
