δI,δθ,g₁,g₂,version,skill
0.001978360322869241,0.17903758968312147,0.0033192269779129813,-0.1208567691448783,mle,Behavioral
0.0034581768072506408,0.16128661683031484,0.003411566798636856,-0.13199793929124398,mle,Behavioral
0.0024849641650499417,0.03679505983320035,0.018748702500469783,-0.09106123893522433,mle,Behavioral
0.003025072362560884,0.06072182818421848,0.0267129448108685,-0.07492671693037456,mle,Behavioral
0.00788244386421006,0.002721208996678342,-0.05410187298923086,-0.1423066535326758,mle,Behavioral
0.0007996730731029105,0.45531901304973293,-0.03603280972108147,-0.03417934326661781,mle,Behavioral
0.0012271185250771215,0.017566610827231,-0.08441565247741567,-0.10482560462267798,mle,Behavioral
0.0023977834785796565,0.10771143658484418,-0.07690557243059476,-0.0604415799913387,mle,Behavioral
0.00747724133565513,0.1729270257155431,0.06355182581930241,-0.03874387099212323,mle,Behavioral
0.0069410380263902035,0.44038222213454215,0.03543913401734322,-0.053874803791987946,mle,Behavioral
0.011339522741439317,0.05786492588604809,0.04346478050469482,-0.08359786375083328,mle,Behavioral
0.0062016707389428135,0.3885543709296039,0.032650312868147124,-0.07868959091506605,mle,Behavioral
0.008913627606269646,0.2643001311160848,0.029451691278657988,-0.06728374791232283,mle,Behavioral
0.00462021010482271,0.18716828096089036,0.043508863215143356,-0.04901275381128989,mle,Behavioral
0.007504373495335873,0.3260830964002,0.03716614805925944,-0.04128823093236683,mle,Behavioral
0.007504373495335873,0.3260830964002,0.03716614805925944,-0.04128823093236683,mle,Behavioral
0.007504373495335873,0.3260830964002,0.03716614805925944,-0.04128823093236683,mle,Behavioral
0.004891127337112022,0.33684307538887087,0.03543170354289071,-0.045272875201646856,mle,Behavioral
0.005956738711374653,0.20008760549204252,-0.0035890364674373565,-0.05963949479624814,mle,Behavioral
0.0008849492429568336,0.23146884802512432,0.012365517443145624,-0.015426839197765219,mle,Behavioral
0.013549915108072942,0.0033402282968935217,-0.04442730378565146,-0.13963221875555804,mle,Behavioral
0.010017808507122023,0.0019155781058088944,-0.057744057330594845,-0.14460640648252499,mle,Behavioral
0.012275116713723458,0.0016782765051963071,-0.08539749533616625,-0.12280401840618083,mle,Behavioral
0.012275116713723458,0.0016782765051963071,-0.08539749533616625,-0.12280401840618083,mle,Behavioral
0.007500162073415919,0.07304982461480936,-0.016785361674831023,-0.036021074030129496,mle,Behavioral
0.0030035887342670965,0.3214322161727168,-0.009002682178303134,-0.09823697196541115,mle,Behavioral
0.004488759581470909,0.14399209236099436,-0.03283298940122442,-0.0321205940159065,mle,Behavioral
0.00046270427154379237,0.1667793093132412,-0.0011556358579580261,-0.12208307236050181,mle,Behavioral
0.002531475918240478,0.08594322649974205,-0.07035706994682406,-0.1239040500791202,mle,Behavioral
0.004424101961807109,0.09134236663577873,-0.06343900488025311,-0.09354218559881111,mle,Behavioral
0.00027300733338966356,0.19116877341005198,-0.01244051952630959,-0.07400211971757392,mle,Behavioral
0.003925094883766735,0.18667914339376065,-0.021756151055829787,-0.07077007525163942,mle,Behavioral
0.0004987711253854517,0.46056112708587343,-0.00691908097270566,-0.019848890306623068,mle,Behavioral
0.0006527767462937298,0.4683392121015489,0.00044376583368743727,-0.028604208742834314,mle,Behavioral
0.0011536232499291257,0.24231752111331223,0.015110259061283937,-0.05613435336432954,mle,Behavioral
0.003391642582776315,0.13334139035352227,-0.036429760638797826,-0.0820662330437415,mle,Behavioral
0.0026748323468791606,0.06637988328141416,0.030662569461800793,-0.07945767259411901,mle,Behavioral
0.0005721916676839498,0.2912736808428171,0.05715453531964121,-0.08089132025406448,mle,Behavioral
0.004199349426020142,0.04583267856023735,-0.07151917006202896,-0.07912213026220388,mle,Behavioral
0.01016480284323866,0.09839319056003297,0.010730089798161924,-0.08048847646716994,mle,Behavioral
0.009477760865380653,0.06116675482698884,0.020451473796253006,-0.10744284788681857,mle,Behavioral
0.013387890984803898,0.052510040306360445,0.00459185272262308,-0.0991731876677337,mle,Behavioral
0.0058436826601548746,0.21040104656212844,-0.004397680316000463,-0.11476391867848895,mle,Behavioral
0.0007920871353520439,0.030510048174658758,-0.03535346892836838,-0.08349848337119686,mle,Behavioral
0.006764378963585846,0.1021027930534658,-0.03309156677109476,-0.0839305655180641,mle,Behavioral
0.002818587768598456,0.1764267698078391,-0.030618044696209823,-0.04473270494224785,mle,Behavioral
0.006881575010727782,0.030779399302841074,-0.011843017771383468,-0.12512846247886544,mle,Behavioral
0.005538164278548228,0.09491491245880088,-0.0848438805285992,-0.023275601291192105,mle,Behavioral
0.011947004166466288,0.08028519868336575,-0.016418580433614494,-0.09697023419389783,mle,Behavioral
0.00880495138909735,0.058597417543834074,-0.037481830531152394,-0.07099883207318042,mle,Behavioral
0.008817364594558716,0.05257295150823413,-0.045814334203710505,-0.04452310820705796,mle,Behavioral
0.008714032040602896,0.20752419260561963,-0.07040982964504683,-0.07987536598176787,mle,Behavioral
0.006344705475315472,0.015869546364078103,0.0039574842903132845,-0.09728758191780223,mle,Behavioral
0.012410574416284787,0.007193965888475982,-0.0032161384301774287,-0.1347610796531581,mle,Behavioral
0.00980941788076568,0.05921785864637222,-0.007160602139251737,-0.13519794625877224,mle,Behavioral
0.004619635176685069,0.16128155995246016,-0.007704320625172345,-0.003776118374327231,mle,Behavioral
0.009155581510294499,0.18792889638563323,-0.023973064209683925,-0.02734044528267071,mle,Behavioral
0.010912789972444221,0.0701203711967068,0.002085479036522231,-0.12444494228536285,mle,Behavioral
0.006785983777721153,0.3478538026733693,0.0341441873390943,-0.06046951736306155,mle,Behavioral
0.007664130584442171,0.13189429761593985,-0.0007980035246675232,-0.06424085324996182,mle,Behavioral
0.003571561568200695,0.3143816076647391,-0.0009189014276158591,-0.06726683490503194,mle,Behavioral
0.004497131488619785,0.3536445440229382,0.005326604284677128,-0.07709915056731081,mle,Behavioral
0.012911222177071833,0.1317119217451634,-0.021459563233664547,-0.08499625333070332,mle,Behavioral
0.012911222177071833,0.1317119217451634,-0.021459563233664547,-0.08499625333070332,mle,Behavioral
0.012911222177071833,0.1317119217451634,-0.021459563233664547,-0.08499625333070332,mle,Behavioral
0.012911222177071833,0.1317119217451634,-0.021459563233664547,-0.08499625333070332,mle,Behavioral
0.013361972982793322,0.11349614836092943,-0.013376710538731407,-0.09120244142592854,mle,Behavioral
0.008239711626947508,0.15017511950676882,-0.025288721044060547,-0.06483450605673208,mle,Behavioral
0.004044839831824312,0.10656619607112504,-0.020211802627978337,-0.10257845809039318,mle,Behavioral
0.008192112175448466,0.2925245572157836,0.014290569164728817,0.00022031700985125635,mle,Behavioral
0.009360470680262835,0.17573858511008986,0.01599537611333679,-0.10810481080447482,mle,Behavioral
0.0009092656883032379,0.11492132252993656,-0.01524227110494858,-0.046631325064710294,mle,Behavioral
0.006480933765862691,0.16223136671791197,-0.01876711439617812,-0.1119856737143698,mle,Behavioral
0.004479237449147864,0.11051864046169935,-0.011882135789414494,-0.06902751799211643,mle,Behavioral
0.007710485001583225,0.10104411041985452,-0.022008933859902047,-0.1329337512432388,mle,Behavioral
0.009293851076401731,0.13721092354401015,-0.006488890518560331,-0.11795452778789034,mle,Behavioral
0.009293851076401731,0.13721092354401015,-0.006488890518560331,-0.11795452778789034,mle,Behavioral
0.006775768568019562,0.14770339000986837,-0.007917997045753078,-0.10079008516112464,mle,Behavioral
0.001985673127209247,0.3849198876559173,0.004333215784369293,-0.0393778362679168,mle,Behavioral
0.004700651000546567,0.1913739526870481,0.017162036750933418,-0.07663919278200088,mle,Behavioral
0.006332446922405991,0.34194723591279236,-0.008532245908439151,-0.06800030082912989,mle,Behavioral
0.003794033485027732,0.2916152379526851,-0.01129675016661058,-0.061568490355626115,mle,Behavioral
0.005221514490736791,0.12944854933385658,-0.011261405993056972,-0.04663364915098922,mle,Behavioral
0.004006496829821809,0.20078307393760772,-0.004741235184383463,-0.051516745877858705,mle,Behavioral
0.003126480242077849,0.2207157887133197,0.02150592935814899,-0.03215796799663756,mle,Behavioral
0.0015627305714361523,0.5201140502499355,0.007553902207276031,-0.0583112033760772,mle,Behavioral
0.009763213431710946,0.072572527710849,-0.017793290240932902,-0.08188624465170169,mle,Behavioral
0.0011126652382022195,0.18569582262051654,0.016040015857706535,-0.08991952708331735,mle,Behavioral
0.002823705029526064,0.32920776752720254,0.01753883851996685,-0.09287068608195403,mle,Behavioral
0.005470107879792848,0.1472461129314234,-0.007910597355413662,-0.04285367537317214,mle,Behavioral
0.003593361065291635,0.026097349870619128,0.034829901710692335,-0.09759205779998337,mle,Behavioral
0.005895710923623718,0.23775670200101515,0.014871236009595057,-0.12341886385518064,mle,Behavioral
0.012282689547065595,0.1806296689174623,0.011665651512084318,-0.11055535230744479,mle,Behavioral
0.005065506954101625,0.10791956560345356,0.03402946236229454,-0.07619172133740959,mle,Behavioral
0.008684944269328415,0.03530582452922255,0.04392715646239731,-0.11082392942505659,mle,Behavioral
0.006831077703405654,0.018652531944743506,0.046231289072919846,-0.12700484329582068,mle,Behavioral
0.00611892115267245,0.172019208244637,0.04288934929571464,-0.14847602153512823,mle,Behavioral
0.013583678399666404,0.040960323175345224,-0.033841277878197684,-0.036307532161305445,mle,Behavioral
0.008447481736639279,0.0417679511655435,-0.021849539689259123,-0.03323265611534293,mle,Behavioral
0.014511083246240916,0.03819425852615115,-0.03087362784133052,-0.0367272003138967,mle,Behavioral
0.014511083246240916,0.03819425852615115,-0.03087362784133052,-0.0367272003138967,mle,Behavioral
0.012975162517408455,0.06436963205187901,-0.03786802589594962,-0.051560456109990105,mle,Behavioral
0.009713825030230782,0.0404025032100305,-0.008666070607491638,-0.03374241527254762,mle,Behavioral
0.011816506140248303,0.07412160296165889,-0.02960972880552737,-0.08320968061257517,mle,Behavioral
0.01186405935795575,0.08774931581449562,-0.03319663875190926,-0.09562702635906983,mle,Behavioral
0.0095637468902336,0.2135287862757198,-0.011564197372047502,-0.10297791004670864,mle,Behavioral
0.0095637468902336,0.2135287862757198,-0.011564197372047502,-0.10297791004670864,mle,Behavioral
0.009113438385097218,0.17778312056130272,0.0016382229797513581,-0.08841759982305525,mle,Behavioral
0.006407451660184131,0.15901049109430287,0.01628823360649989,-0.10840147531665406,mle,Behavioral
0.00709972795531831,0.12196600098472492,-0.05364113214315225,-0.0867211490325076,mle,Behavioral
0.003752526640459916,0.031040902234596872,0.04935971562141994,-0.14526408463177803,mle,Behavioral
0.004898808267937672,0.1644232974260338,0.030319725354381766,-0.11469434757413438,mle,Behavioral
0.0020468353592998753,0.14954351775855032,-0.007878992136891916,-0.07469397013439677,mle,Behavioral
0.00761325532019992,0.03040676887998497,-0.03772193474747915,-0.08293775118169233,mle,Behavioral
0.0016497415825931438,0.014883818371696465,0.053136715611940666,-0.09861180509533246,mle,Behavioral
0.0008851486882210419,0.04589251923279897,0.02315599665952872,-0.09710159264903556,mle,Behavioral
0.0027422854570207625,0.16873009181555002,-0.034063085911994806,-0.07697568820165895,mle,Behavioral
0.0028180871260293405,0.24226144747844214,0.022275362047649128,-0.04932280461916494,mle,Behavioral
0.010665366445036165,0.2723736459281853,-0.005716598070529322,-0.068855384806908,mle,Behavioral
0.003922455076818392,0.43663204578471204,-0.0014165191918997233,-0.06259501115190491,mle,Behavioral
0.0031273308875678857,0.12510614616706084,-0.023798207090546586,-0.0438006919798401,mle,Behavioral
0.0038833128584674433,0.18858548809061546,-0.004690766251848333,-0.08609318276802569,mle,Behavioral
0.006756790712165438,0.31555252155421815,-0.02455121553377171,-0.01888168255600342,mle,Behavioral
0.006756790712165438,0.31555252155421815,-0.02455121553377171,-0.01888168255600342,mle,Behavioral
0.006756790712165438,0.31555252155421815,-0.02455121553377171,-0.01888168255600342,mle,Behavioral
0.007771155914923564,0.17740762822486433,-0.0005224626791676124,-0.045174991045144386,mle,Behavioral
0.0017071700819383231,0.5382778329584516,0.017361209021437785,-0.047578431619039574,mle,Behavioral
0.011219109550005539,0.08478184598812492,-0.03876907698376558,-0.0977151832918543,mle,Behavioral
0.005816820644519275,0.10075533165357861,-0.03071064903119597,-0.053558008195408124,mle,Behavioral
0.0050428067642384914,0.3900094917341065,0.017157007964624382,-0.050444608681910474,mle,Behavioral
0.003703757661722793,0.37879361046848814,0.0055475099916011406,-0.026745829043749614,mle,Behavioral
0.0033051202557403815,0.13409836983376905,0.006876003591427371,-0.07227446260796055,mle,Behavioral
0.006409289210416513,0.20859811700123332,0.0048179702215780384,-0.0574354538899976,mle,Behavioral
0.00877722805478062,0.06930383837538545,0.017916602815758464,-0.04981710673576367,mle,Behavioral
0.004976934009849417,0.08903634849071694,0.02323800006826582,-0.032796264555544075,mle,Behavioral
0.004543236150042511,0.24779932274635091,0.014856225517230981,-0.047273007699146774,mle,Behavioral
0.005744201659325557,0.14630893030935566,0.03323135365419161,-0.05642721641662379,mle,Behavioral
0.008917346644453159,0.0023388622453859855,-0.01090733511302966,-0.12376023954824045,mle,Behavioral
0.004602024792068928,0.03296670232615272,0.03810871358190071,-0.14722403585399174,mle,Behavioral
0.0028869433583227863,0.006989467464209053,-0.002051857228842824,-0.1515696006702102,mle,Behavioral
0.0056757897656899,0.0846264387171683,-0.04376183468982908,-0.04117418189270483,mle,Behavioral
0.004835074773446846,0.11235538544316775,-0.039502148574895146,-0.04758611145993463,mle,Behavioral
0.005044793781353899,0.13271899114955205,-0.04226310511286313,-0.11249408697827312,mle,Behavioral
0.009680849884204756,0.012112918048322829,-0.0238475366502946,-0.05084165029885812,mle,Behavioral
0.006776612802899736,0.04613668991563577,-0.02878388049375774,-0.0563248040539166,mle,Behavioral
0.011112875328486236,0.0394587095955119,-0.022813932136916015,-0.05735086387045152,mle,Behavioral
0.004987443562280201,0.021757948414385497,-0.01390160020114134,-0.07282569416359291,mle,Behavioral
0.0019239693078195762,0.6798064012827038,0.0010783206976685555,-0.03261198112812885,mle,Behavioral
0.0020657740496431687,0.616422595378589,0.007508563493945797,-0.02451579823692346,mle,Behavioral
0.0076710505296125565,0.2997929341852178,-0.013072817253489022,-0.08212525437321316,mle,Behavioral
0.0016101203430661216,0.4632144970100809,0.00929303324391817,-0.053664519898630025,mle,Behavioral
0.0003412681634960554,0.30036597052484043,0.0002299415816255923,-0.03618539727297637,mle,Behavioral
0.0011026149438853527,0.5210968683192398,0.005877816950537684,-0.058272177828871785,mle,Behavioral
0.007855658904229637,0.1231433253889359,-0.020560968558343273,-0.08180502641814336,mle,Behavioral
0.010579483556372298,0.1904621501108179,-0.022934332028240134,-0.09102913263974904,mle,Behavioral
0.00571460890590736,0.12364202993883228,0.005983033653110037,-0.03154919315196192,mle,Behavioral
0.009895225171497522,0.15977147665905428,0.006572631563327547,-0.14075174449045824,mle,Behavioral
0.009895225171497522,0.15977147665905428,0.006572631563327547,-0.14075174449045824,mle,Behavioral
0.006828402301574606,0.09801374085940286,-0.01259014807259401,-0.1441126697974373,mle,Behavioral
0.006393838242498759,0.12056929335690585,-0.00372892433678218,-0.14129285858028945,mle,Behavioral
0.0020898606621434423,0.4075517054809352,-0.02167614556934483,-0.0795603056049981,mle,Behavioral
